track_id,lyrics
1208042,"Come on you sorrowful gallows bird
let’s throw a party for the end of the world
Come get your fix with the heretics
It’s never going to get any worse
so let’s jump in and joyride the hearse
And all you grief stricken girls and boys
Top up your verses with some added white noise
Watch the parade of the renegade
It’s never going to get any worse
so let’s jump in and joyride the hearse
Now you’re floating in the water
Now you’re sinking to the deep
There’s no pain over the border
Only chaos above where you sleep
Now you’re floating in the water
Now you’re sinking to the deep
There’s no pain over the border
Only chaos above where you sleep
Come on you sorrowful gallows bird
let’s throw a party for the end of the world
Come get your fix with the heretics
It’s never going to get any worse
so let’s jump in and joyride the hearse"
1056125,In a sense you are marine love
0010644,"La chambre est blanche et le lit est froid
Les murs sont mous, presque douillets, je crois
Que si je crie très fort on ne m’entendra pas
Alors je ne crie pas et je parle avec moi
Pour le déjeuner j’ai des pilules rouges
Pour le goûter des gélules oranges
Pour dormir le soir une petite piqûre
Et si je suis sage j’ai même droit au suppositoire
Je suis très calme et ça se voit
Je bave à peine sur mon pyjama
Je ne me tords presque plus les doigts
Mais là où ma bouche passe mes ongles ne repoussent pas
Pour le déjeuner j’ai des pilules vertes
Pour le goûter des gélules violettes
Pour dormir le soir une petite piqûre
Et si je suis sage j’ai même droit au suppositoire
Tapi dans le fond de ma bulle
Je prépare ma sortie croyez moi
Me souvenant de mon cœur d’autrefois
qui battait comme un fou à l’intérieur de mon pull
Sûr un jour j’arrêterai les pilules
Pour sentir la force au fond de moi
Et puiser dans la rage et l’effroi
La puissance nécessaire pour éclater ma cellule
La nuit est blanche sous une croix de sang
J’entends au loin les éclats vieillissant
De mes souvenirs qui deviennent salissant
Mais j’oublie tout très vite et m’en lave les dents
Le monde autour s’éloigne lentement
Je le regarde partir, assourdi, somnolent
L’enfer c’est moi dans cet enfermement
Et j’avale mes barreaux quotidiennement"
1171564,"Farm Life
One trip
Long road
Move on
That's all I know
Go
Yeah I wanna leave this town
Too many feet step on my ground
Black sheep
White rams
I love
So take it on the lam
Go
Yeah I wanna drive my car
Well and I'll drive it very far
Yeah I feel good
Uhhh I feel nice
Yeah here I come
Uhhh live on a farm
Hit the hay
All the day
Long yeah
When it bakes
Oaten cake
I'm home yeah
Green lawn
Big house
So long
My gnawing doubts
Go
Yeah I wanna leave this town
Too many feet step on my ground
Yeah I feel good
Uhhh I feel nice
Yeah here I come
Uhhh live on a farm"
1131680,"I’m feelin‘ weak... I can’t go on
Don’t have the power to get things done
So much to do... so much to see...
So many places that I should rather be...
But I am trapped in the condition of my mind!
Although I see, I’m feeling like a Blind man
No strength to get up... I‘m wastin‘ precious time!
I wish I could explain, but words are hard to find...
And ev’rytime I think it’s gettin‘ better
Oh... I’m falling down!
And ev’rytime it seems it’s gettin‘ better
Oooh... it’s draggin‘ me down!
I’ve tried so hard to get it alright
But now I’m stuck and there is no end in sight!
Most of the people just turned away from me
I’m on my own, nobody’s askin‘ for me!
I never thought that it would be like this...
To be respected is a thing that I truly miss!
My soul is crying! I’m looking for a way
What can I do? What can I say?
And ev’rytime I think it’s gettin‘ better
Oh... I’m falling down!
And ev’rytime it seems it’s gettin‘ better
Oooh... it’s draggin‘ me down!
And ev’rytime I think it’s gettin‘ better
Oh... I’m falling down!
And ev’rytime it seems it’s gettin‘ better
Oooh... it’s draggin‘ me down!
© 2013 Marco Buono"
0318671,"Dans un sens on s'est perdus
Dans un sens tout est foutu
Finit l'ascension dans les airs
Bonjour l'air con les mains en l'air
Dans un sens c'est peut-être toi
Dans un sens c'est peut-être moi
Au fond qui sait moi je ne sais pas
Au fond du trou qui on perdra
Mais à l'envers je peux te plaire
Mais à l'envers je sais y faire
La main posée sur le revolver
Les balles siffleront
Tous à terre
Dans un sens c'est bien comme ça
Dans un sens tant pis pour moi
Finit la cavale pour te séduire
La corrida qui te faisait rougir
Dans mon sens je suis debout
Dans ton sens tu es à genou
Dans mon sens je suis fier et fort
Dans ton sens je suis déjà mort
Mais à l'envers je peux te plaire
Mais à l'envers je sais y faire
La main posée sur le revolver
Les balles siffleront
Tous à terre
Dans mon sens je regarde au loin
Dans ton sesn je ne vois plus rien
Dans mon sens je ne vieillis plus
Dans ton sens tu prie pour mon salut
Dans mon sens je rentre pas ce soir
Dans ton sens c'est déjà trop tard
Dans mon sens je ne vieillis plus
Dans ton sens tu prie pour mon salut
Et à l'envers je peux te plaire
Et à l'envers je sais y faire
La main posée sur le revolver
Les balles siffleront
Tous à terre"
0168351,"Cercando te (Madre)
Madre cosa e' tutto quel che ho
nulla muore qui' senza fermarsi un po'
madre io sognai d' andar via
vieni e portami lontano con te
madre cosa e' quel che ho
vieni e portami lontano con te
non vedo non sento non credo piu' a niente
il nulla del giorno oscura la mente
io vivo nel buio cercando un perche'
il tempo che passa non serve piu' a niente
le grida le urla e nessuno che sente
io parlo col buio cercando un perche'
cercando te , cercando te
madre io sognai d'andar via
vieni e portami lontano con te
non vedi che tutto che tutto e cambiato
si cade si soffre e muore il passato
io vivo adesso cercando un perche'
tu vedi tu senti un'altra persona
ferita cambiata e sempre piu' sola
io vivo adesso cercando un perche'
cercando te , cercando te"
1067697,"I want let you go
But it's so hard
And I realize
That now it's my part
I hope you can find
Good fortune and love
This words on my mind
Are true, let you go
Bit, bit in my heart
Right now it's so hard
Time will takes
My pain and love
Sorrows will go
Let you go
Let you go
Let you go
Let you go
My life will get right
I want to belive
And tear from my eyes
Is tear to be free
I have no despair
No angry, no spite
I want you to know
I really let you go
Bit, bit in my heart
Right now it's so hard
Time will takes
My pain and love
Sorrows will go
Let you go
Let you go
Let you go
Let you go
Let you go"
0169813,"Who’s gonna live on the run
Who wanna be flesh for gun
Who wants to walk the line
Like the dead man walking on the mile
Who took my people all their oil
Who made the children work the soil
Who tried to make me fat
Who (the fuck) drove over my cat
Wealthy people in wealthy lands
Raise their voices, raise their hands
Everybody’s in the game
Even the Prophet’s on the plane
Everybody’s willing to sow
The new seeds of love
Wasted people in wasted lands
Raise their voices, raise their hands
Everybody’s waiting for
A new wind blowing from the North
Everybody’s ready to sow
The new seeds of love
I’m waiting on my bed
Pretending I’m dead
But amusing my tongue
Trying to write the perfect song
Wealthy people in wealthy lands
Raise their voices, raise their hands
Everybody’s in the game
Even the Prophet’s on the plane
Everybody’s willing to sow
The new seeds of love
Wasted people in wasted lands
Raise their voices, raise their hands
Everybody’s waiting for
A new wind blowing from the North
Everybody’s ready to sow
The new seeds of love"
0068463,"ANYTHING WILL DO
It's the third night in a row
you're stayin' home, dunno whatta do
It's the third night in a row
'come a long way here just to say ""hello""
you'd better think before acting
or you could find yourself in hell
and you should aim if you're shooting
before an innocent drops dead
YOU WANTED ME TO PUT MY HANDS UP
BUT I DID NOT COMMIT NO CRIME
YOU KEEP ON TELLING ME TO SLOW DOWN
BUT I WON'T LET YOU STOP ME
BEFORE YOU TALK YOU'D BETTER STAND UP
AND TAKE A LOOK DEEP IN MY EYES
YOU WANTED ME TO CUT MY HAIR DOWN
BUT NOW IT SWEEPS THE GROUND
Hangin' out, badly stoned
..I'm gonna get hung up!
Tell me whatcha want me to do
say you're mine, anything will do
now think before asking
I'm not the genie of the lamp
forget about three wishes
just think of one and make it fast"
1168250,"In Apocalisse 4.11 è scritto “Degno sei, o Signore, di ricevere la gloria, lʼonore e la
potenza, perché tu hai creato tutte le cose, e per tua volontà esistono e sono state create”.
Noi stessi, tutte le cose e ciò che ci circonda non sono conseguenza del caso, ma risultato
di un disegno perfetto e di una precisa volontà creativa del Signore.
Quale gioia e quale liberazione sapere di essere stati creati da Lui e per Lui!
Avviciniamoci al nostro Signore con piena fiducia, abbandonando ogni resistenza…
Gloria al Signore Dio, colui che è da sempre e per sempre!
“Santo, Santo, Santo è il Signore Dio, lʼOnnipotente, che era, che è e che ha da venire”
(Apo 4.8)"
1121395,"Totally I’ve lost my way
Don’t know if it is night or day
Chaos it seems
Floating on the waves of life
Can’t find a place to dock my yacht
SOS
Day by day I have to run away
From your love, girl you’re always on my way
I know I’m gonna be betrayed
But still I fell in love
Why are you following me, you’re like a demon
Why are you trying to catch me, give me a reason
Will I ever get back my heart and freedom
Again you tearing me deeper
When the night comes
In my dreams you’re haunting me,
From angels eyes then look at me
Who really you are
Life seems like a quiz to me
Don’t know what answer right should be
SOS"
0635546,"Solo, solo
Solo, solo, solo
no quiero estar
quiero que me alumbre
una estrella azul
y que piensen que ya
no existo más.
Solo, solo, solo
no quiero estar
el ruido del viento
las luces de los coches
hacen que uno esté
solo en la ciudad.
Solo, solo, solo
no quiero estar
las calles están solitarias
y un hombre camina
sin cesar.
Solo, solo, solo
no quiero estar
quiero que me alumbre
una estrella azul
y que piensen que ya
no existo más.
Jorge Manuel Laso."
0878925,"Sometime around 2000 our worship leader (drummer), bass player, and I performed a composition somewhat like this at the Doylestown United Methodist Church here in Ohio.  I enjoyed it and wanted to share it with others, so I programmed accompaniment to play the guitar to.  The band composition had a guitar solo section, a bass solo section, and a drum solo section, but it seemed silly to me to program bass and drum solos.  So I decided to go with two guitar solo sections.  I know I'm no Rex Carol or Ken Tamplin, folks, but I still like the way this sounds, even though it's a bit sloppy.  Notice the recording has two distinct guitar parts; the version I played at Christmas parties had only drums, bass, and synth."
0003984,"Paroles et musique DRDJEKILL (03/96)
Une nuit, je rêvais
Et je t'imaginais
Punch coco sur la plage sur un autre nuage
Loin de tous nos orages tourner la page.
Valérie, j'ai compris qu'aujourd'hui c'est fini
Fais ta vie Valérie et repars avec lui
Si c'est là ton envie vas-y....
Valérie, j'ai fini de te parler d'ma vie
D'mes soucis, mes ennuis, Valérie c'est promis
Plus jamais tu n'entendras parler de moi.
J'ai cassé, j'ai tout brisé
Dans ton coeur n'ai laissé
Que malheur, rancoeur
Valérie je m'souviens du temps où c'était bien
De tes yeux qui brillaient quand tu me regardais
Tes caresses, tes ivresses de Princesse.
Valérie, non jamais, je n'oublierai jamais
Oh tous ces moments là, ni le son de ta voix
Et puis ces beaux yeux là rien qu'à toi.
J'ai cassé, j'ai tout brisé
Dans ton coeur n'ai laissé
Que malheur, rancoeur
Valérie, j'ai écris pour toi cette mélodie
Quand tu es repartie dans les îles prés de lui
Et qu'alors je m'suis dit: c'est fini.
Bonne chance, bonne chance, bonne chance
Bonne chance, bonne chance, bonne chance à toi..."
